"RA_anom","1_Nao Obrigatoria_Aprovado","1_Nao Obrigatoria_Desistencia","1_Nao Obrigatoria_Reprovado","1_Obrigatória_Aprovado","1_Obrigatória_Desistencia","1_Obrigatória_Reprovado","2_Nao Obrigatoria_Aprovado","2_Nao Obrigatoria_Desistencia","2_Nao Obrigatoria_Reprovado","2_Obrigatória_Aprovado","2_Obrigatória_Desistencia","2_Obrigatória_Reprovado","3_Nao Obrigatoria_Aprovado","3_Nao Obrigatoria_Desistencia","3_Nao Obrigatoria_Reprovado","3_Obrigatória_Aprovado","3_Obrigatória_Desistencia","3_Obrigatória_Reprovado","4_Nao Obrigatoria_Aprovado","4_Nao Obrigatoria_Desistencia","4_Nao Obrigatoria_Reprovado","4_Obrigatória_Aprovado","4_Obrigatória_Desistencia","4_Obrigatória_Reprovado","5_Nao Obrigatoria_Aprovado","5_Nao Obrigatoria_Desistencia","5_Nao Obrigatoria_Reprovado","5_Obrigatória_Aprovado","5_Obrigatória_Desistencia","5_Obrigatória_Reprovado","6_Nao Obrigatoria_Aprovado","6_Nao Obrigatoria_Desistencia","6_Nao Obrigatoria_Reprovado","6_Obrigatória_Aprovado","6_Obrigatória_Desistencia","6_Obrigatória_Reprovado","7_Nao Obrigatoria_Aprovado","7_Nao Obrigatoria_Desistencia","7_Nao Obrigatoria_Reprovado","7_Obrigatória_Aprovado","7_Obrigatória_Desistencia","7_Obrigatória_Reprovado","8_Nao Obrigatoria_Aprovado","8_Nao Obrigatoria_Desistencia","8_Nao Obrigatoria_Reprovado","8_Obrigatória_Aprovado","8_Obrigatória_Desistencia","8_Obrigatória_Reprovado","9_Nao Obrigatoria_Aprovado","9_Nao Obrigatoria_Desistencia","9_Nao Obrigatoria_Reprovado","9_Obrigatória_Aprovado","9_Obrigatória_Desistencia","9_Obrigatória_Reprovado","10_Nao Obrigatoria_Aprovado","10_Nao Obrigatoria_Desistencia","10_Nao Obrigatoria_Reprovado","10_Obrigatória_Aprovado","10_Obrigatória_Desistencia","10_Obrigatória_Reprovado","11_Nao Obrigatoria_Aprovado","11_Nao Obrigatoria_Desistencia","11_Nao Obrigatoria_Reprovado","11_Obrigatória_Aprovado","11_Obrigatória_Desistencia","11_Obrigatória_Reprovado","12_Nao Obrigatoria_Aprovado","12_Nao Obrigatoria_Desistencia","12_Nao Obrigatoria_Reprovado","12_Obrigatória_Aprovado","12_Obrigatória_Desistencia","12_Obrigatória_Reprovado","13_Nao Obrigatoria_Aprovado","13_Nao Obrigatoria_Desistencia","13_Nao Obrigatoria_Reprovado","13_Obrigatória_Aprovado","13_Obrigatória_Desistencia","13_Obrigatória_Reprovado","14_Nao Obrigatoria_Aprovado","14_Nao Obrigatoria_Desistencia","14_Nao Obrigatoria_Reprovado","14_Obrigatória_Aprovado","14_Obrigatória_Reprovado","15_Nao Obrigatoria_Aprovado","15_Nao Obrigatoria_Desistencia","15_Nao Obrigatoria_Reprovado","15_Obrigatória_Aprovado","15_Obrigatória_Reprovado","16_Nao Obrigatoria_Aprovado","16_Nao Obrigatoria_Desistencia","16_Nao Obrigatoria_Reprovado","16_Obrigatória_Aprovado","17_Nao Obrigatoria_Aprovado","17_Nao Obrigatoria_Desistencia","17_Nao Obrigatoria_Reprovado","17_Obrigatória_Aprovado","17_Obrigatória_Reprovado","18_Nao Obrigatoria_Aprovado","18_Obrigatória_Aprovado","DESCRICAOEGRESSO","PAAIS","SEXO","ESTADOCIVIL","TIPOFORMACAOANTERIOR","NATUREZAESCOLAANTERIOR","DTNASC","NOTAVESTIBULAR","CR","ras","Censura"
"80c8e63f",0,0,0,4,0,1,0,0,0,1,0,4,0,0,0,5,0,0,0,0,0,2,0,2,3,0,0,2,0,0,1,1,1,3,0,0,1,2,2,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","1/30/1985",502.9,"0.5798","80c8e63f",0
"80fad9eb",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",1,"M","C"," ","(null)","11/27/1976",516.11,"0.0000","80fad9eb",1
"8145caf3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","(null)","3/13/1993",451.4,"-10,000","8145caf3",1
"81878405",0,0,0,4,0,2,1,0,0,1,0,2,1,0,0,2,0,1,2,0,0,2,1,1,0,1,0,2,0,3,0,0,0,5,0,2,3,0,0,3,0,2,4,1,0,3,0,2,0,1,1,3,0,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","11/23/1990",534,"0.5193","81878405",1
"8246163e",0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,1,1,2,0,0,2,0,0,0,0,2,0,0,1,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","8/4/1980",555.65,"0.4462","8246163e",1
"825594a8",0,0,0,2,0,3,1,0,0,4,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"F","S","S","2º Grau Tecnico Publico","4/24/1995",487,"0.4577","825594a8",1
"825a7a5f",0,0,0,3,0,2,0,0,0,3,0,2,0,1,0,2,1,2,1,0,0,2,0,2,2,0,0,2,1,2,1,2,0,2,0,1,1,1,1,1,0,1,0,0,1,3,0,1,1,0,1,2,0,1,1,1,0,4,0,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","10/5/1983",532.3,"0.5077","825a7a5f",0
"826d45dc",1,0,0,5,0,1,1,0,0,4,0,0,1,0,0,4,0,0,1,0,0,4,0,0,4,0,0,3,0,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","11/5/1976",673.16,"0.7500","826d45dc",0
"827bceab",0,0,0,4,0,2,0,0,0,1,0,2,0,2,0,4,0,1,2,0,0,3,0,1,3,0,0,1,0,1,2,0,0,3,0,1,2,0,1,2,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","4/10/1984",620.1,"0.6097","827bceab",0
"82cb1e33",0,0,3,2,0,0,0,0,1,3,0,0,0,0,4,1,0,0,0,1,2,3,0,0,1,1,2,2,0,0,0,0,2,0,0,3,0,1,2,1,0,2,0,0,0,4,1,1,0,0,2,2,0,1,1,1,0,4,0,0,1,0,3,1,0,0,3,0,1,1,0,0,3,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","1/9/1980",547.72,"0.4536","82cb1e33",0
"82f1ece",0,0,0,5,0,2,0,0,0,3,0,1,1,0,0,5,0,0,0,1,0,3,0,1,2,0,0,2,0,1,2,0,0,3,0,0,2,0,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","1/30/1990",532.65,"0.6430","82f1ece",0
"83798e4f",1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,2,0,0,4,0,0,3,0,0,3,0,0,4,1,0,2,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","3/5/1977",590.74,"0.7532","83798e4f",0
"838b7cf0",0,1,0,4,0,5,2,0,1,3,0,5,0,0,0,3,0,3,1,0,0,0,0,5,1,0,0,1,0,3,0,0,1,1,0,3,1,0,2,1,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Publico","3/17/1987",410.65,"0.3330","838b7cf0",1
"838e0ba0",0,1,1,3,0,3,1,0,0,5,0,2,1,1,1,2,1,2,1,0,0,3,1,2,2,0,1,3,0,3,0,1,2,5,0,2,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","7/22/1980",0,"0.3972","838e0ba0",1
"8397201",0,0,0,5,0,2,0,0,0,4,0,0,1,1,0,4,0,0,2,1,0,4,0,0,3,0,0,2,0,0,1,0,0,1,1,0,1,0,5,3,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"M","S","S","2º Grau Tecnico Publico","3/20/1991",581,"0.8823","8397201",0
"8397802e",0,0,1,5,0,1,0,0,3,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","10/16/1974",626.77,"0.4551","8397802e",1
"83e4558e",0,0,0,2,1,4,0,0,0,1,1,3,1,0,2,2,0,1,1,1,0,0,0,3,1,0,0,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","9/16/1991",429,"0.3415","83e4558e",1
"83f60c69",0,0,0,4,0,2,0,0,0,2,0,1,1,1,0,3,1,0,0,1,1,0,0,2,0,1,1,3,0,0,0,1,1,1,1,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","4/8/1982",528.86,"0.4169","83f60c69",1
"83fa2acd",0,0,0,5,0,0,1,0,0,4,0,0,0,0,0,5,0,0,1,0,0,4,0,0,3,0,0,3,0,0,4,0,0,2,0,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","11/24/1979",533.63,"0.8574","83fa2acd",0
"8413b72d",0,0,0,5,0,2,1,1,0,2,0,2,1,0,0,3,0,0,0,0,0,1,0,3,0,1,0,3,0,0,1,3,0,3,0,0,1,1,1,3,0,0,3,0,1,3,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","5/19/1985",526.25,"0.5875","8413b72d",0
"843bb595",0,0,0,5,0,2,1,0,0,2,0,2,1,0,0,3,1,0,1,0,0,4,0,0,3,1,0,2,0,0,1,0,0,4,0,0,2,1,0,1,0,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","9/7/1987",505.81,"0.6537","843bb595",0
"846d7156",0,0,0,4,1,2,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","C","S","2º Grau Particular","1/23/1981",481.04,"0.3792","846d7156",1
"848027db",0,0,0,2,0,4,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,1,0,2,1,0,1,3,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","2º Grau Publico","1/2/1991",431,"0.3175","848027db",1
"8491bfd9",0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,4,0,0,1,1,0,2,0,2,2,1,0,1,0,2,1,0,0,1,0,2,3,0,1,1,0,1,3,0,0,3,0,0,2,1,0,3,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","2/27/1990",517.13,"0.5873","8491bfd9",0
"8497eed4",0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,0,4,0,0,3,1,1,0,0,0,1,1,1,2,0,0,3,1,0,2,0,0,1,1,0,1,0,0,1,0,1,3,0,0,2,1,0,2,0,0,1,1,2,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","12/1/1977",552.12,"0.6373","8497eed4",0
"84ceba51",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","10/5/1990",560,"-10,000","84ceba51",1
"84fa4437",1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","9/13/1976",641.41,"0.7046","84fa4437",1
"8506a7cf",0,0,2,5,0,2,1,0,0,3,0,1,1,0,0,2,0,3,1,0,1,3,0,0,0,2,1,1,0,1,0,1,0,4,0,1,3,1,0,3,0,0,3,1,0,3,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","8/31/1989",423,"0.5887","8506a7cf",0
"8552e091",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","6/18/1991",427,"0.0226","8552e091",1
"8556a2be",2,1,1,5,0,3,0,1,0,5,1,2,3,1,0,2,0,2,1,1,1,4,0,1,3,1,0,1,0,4,1,3,0,3,0,3,0,0,0,2,1,2,0,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","10/25/1988",433.53,"0.5605","8556a2be",1
"859618d2",0,0,0,3,0,3,0,0,0,1,0,3,0,0,0,1,1,2,0,0,0,3,0,1,0,0,5,3,1,2,1,1,0,3,0,0,1,0,1,2,0,0,2,0,0,4,0,0,3,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","1/29/1991",482,"0.5401","859618d2",0
"85a63424",0,0,0,1,0,6,0,0,0,2,1,1,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","2º Grau Particular","9/16/1995",548,"0.2725","85a63424",1
"86095410",0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,3,0,3,0,1,0,3,0,1,2,1,1,1,0,0,1,0,1,5,0,0,3,0,4,3,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","3/15/1986",445.77,"0.6222","86095410",0
"860b4e84",0,0,0,6,0,0,0,0,0,3,0,2,0,0,0,6,0,0,0,0,0,3,0,2,2,2,3,1,1,1,4,1,0,3,1,1,2,1,0,3,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","4/6/1992",524,"0.6089","860b4e84",1
"86812b4d",0,0,0,3,0,3,0,0,1,2,0,2,1,0,0,4,0,0,0,0,0,1,0,3,1,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,4,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",1,"M","S","S","2º Grau Tecnico Publico","8/26/1991",490,"0.3389","86812b4d",1
"86bbe91b",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","9/9/1983",584.49,"0.2745","86bbe91b",1
"86c05830",0,0,0,1,0,4,0,0,0,4,0,1,0,1,6,2,0,3,0,0,0,1,0,4,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","3/20/1987",480.88,"0.3918","86c05830",1
"86ccee2b",0,0,0,5,0,1,1,1,0,4,0,0,0,1,0,4,0,0,3,0,0,3,0,0,4,0,0,3,0,0,4,1,0,2,0,0,3,1,0,1,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","11/30/1981",564.35,"0.7694","86ccee2b",0
"87179f2d",0,0,1,4,0,0,2,0,0,3,0,0,0,1,0,3,0,1,0,0,0,4,1,0,2,1,0,2,0,0,2,1,0,4,0,0,3,0,1,2,0,0,4,1,1,1,0,0,0,0,2,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","12/29/1982",548.08,"0.5842","87179f2d",0
"87307362",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M"," "," ","(null)","11/10/1994",567,"-10,000","87307362",1
"873daa3",0,0,0,5,0,1,0,0,0,1,1,3,0,0,0,5,0,0,0,1,1,3,0,0,2,2,1,0,0,1,0,1,1,4,0,0,4,0,0,3,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","5/19/1985",463.87,"0.6220","873daa3",0
"877e63d",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Tecnico Publico","6/10/1978",663.44,"0.0000","877e63d",1
"87ceaecf",1,0,0,5,0,1,0,1,0,4,0,0,0,0,1,3,0,1,2,0,0,4,0,0,3,1,2,2,0,0,2,2,0,2,0,0,3,1,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","7/24/1979",607.45,"0.6384","87ceaecf",0
"87d5a6dc",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"F","S","S","(null)","10/3/1996",534.5,"-10,000","87d5a6dc",1
"87fb8bd8",0,0,0,2,0,9,1,0,0,4,0,3,0,1,1,5,1,2,3,1,0,5,0,2,0,0,4,0,0,4,0,0,1,1,0,3,0,0,1,2,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","9/19/1989",417,"0.3129","87fb8bd8",1
"8802bc34",0,0,3,3,0,2,0,0,0,3,0,1,0,0,0,3,1,1,1,1,1,3,1,0,0,2,1,0,0,3,0,0,1,3,0,2,1,3,0,1,0,2,0,0,2,5,0,0,0,0,3,2,0,1,0,0,3,0,0,2,3,0,3,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","Superior Particular","2/11/1983",590.3,"0.4683","8802bc34",0
"881bd002",0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,2,0,1,1,0,0,4,0,0,1,1,0,3,0,0,1,0,1,4,0,0,4,0,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"M","S","S","2º Grau Publico","6/25/1987",493.26,"0.6896","881bd002",0
